@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute inputs-64 numeric
@attribute inputs-65 numeric
@attribute inputs-66 numeric
@attribute inputs-67 numeric
@attribute inputs-68 numeric
@attribute inputs-69 numeric
@attribute inputs-70 numeric
@attribute inputs-71 numeric
@attribute inputs-72 numeric
@attribute inputs-73 numeric
@attribute inputs-74 numeric
@attribute inputs-75 numeric
@attribute inputs-76 numeric
@attribute inputs-77 numeric
@attribute inputs-78 numeric
@attribute inputs-79 numeric
@attribute inputs-80 numeric
@attribute inputs-81 numeric
@attribute inputs-82 numeric
@attribute inputs-83 numeric
@attribute inputs-84 numeric
@attribute inputs-85 numeric
@attribute inputs-86 numeric
@attribute inputs-87 numeric
@attribute inputs-88 numeric
@attribute inputs-89 numeric
@attribute inputs-90 numeric
@attribute inputs-91 numeric
@attribute inputs-92 numeric
@attribute inputs-93 numeric
@attribute inputs-94 numeric
@attribute inputs-95 numeric
@attribute inputs-96 numeric
@attribute inputs-97 numeric
@attribute inputs-98 numeric
@attribute inputs-99 numeric
@attribute inputs-100 numeric
@attribute inputs-101 numeric
@attribute inputs-102 numeric
@attribute inputs-103 numeric
@attribute inputs-104 numeric
@attribute inputs-105 numeric
@attribute Instrument {0,1,2}
@attribute Pitch numeric

@data
962,'2018/02/16 00:09:22:656',6,2.379423,2.379423,2.379423,2.379423,2.379423,2.379423,2.379423,2.379423,1.846473,1.846473,1.846473,1.846473,1.846473,1.846473,1.846473,1.329616,1.329616,1.329616,1.329616,1.329616,0.898814,0.898814,0.898814,0.898814,0.613849,0.613849,0.613849,0.453233,0.453233,0.453233,0.385854,0.385854,0.380476,0.380476,0.424803,0.424803,0.525521,0.525521,0.565295,0.407784,0.407784,0.102511,0.189971,0.301665,0.336892,0.370887,0.328331,0.163065,0.281702,0.149298,0.099025,0.471384,0.798326,2.432157,10.752529,17.464743,17.815004,7.961402,1.142,0.44894,0.231857,0.233717,0.387372,0.283839,0.173776,0.350716,0.519102,13.652754,13.134982,0.739638,0.218411,0.434374,0.212468,0.290663,2.243023,2.870018,0.720451,0.702268,0.668976,0.831864,1.067482,0.407034,0.598439,0.542885,0.649501,0.370977,0.275897,0.130009,0.090393,0.249046,0.152329,0.512601,0.499468,0.362175,0.390149,0.394016,0.304376,0.251084,0.239473,0.170354,0.101774,0.171494,0.13306,0.271265,1.398002,1,0.67
963,'2018/02/16 00:09:22:673',6,1.06692,1.06692,1.06692,1.06692,1.06692,1.06692,1.06692,1.06692,1.038495,1.038495,1.038495,1.038495,1.038495,1.038495,1.038495,1.046659,1.046659,1.046659,1.046659,1.046659,1.017683,1.017683,1.017683,1.017683,0.93064,0.93064,0.93064,0.793957,0.793957,0.793957,0.646004,0.646004,0.544223,0.544223,0.480534,0.480534,0.407571,0.407571,0.325764,0.27401,0.27401,0.254113,0.237717,0.22984,0.29722,0.406618,0.33438,0.041982,0.226062,0.134317,0.172376,0.642775,0.664253,2.30317,10.602264,17.406734,17.764444,7.683185,1.58739,0.549928,0.242315,0.322558,0.603641,0.560308,0.303322,0.296326,1.303133,13.226697,13.661273,0.981636,0.722041,0.285789,0.212804,0.29133,2.25403,3.474212,1.986451,1.294656,1.948482,2.480934,0.800619,0.692854,1.347621,0.941056,1.136934,0.562635,0.396771,0.138505,0.076038,0.224099,0.388006,0.384125,0.748814,0.576465,0.985716,0.911419,0.507438,0.308758,0.53068,0.231043,0.088595,0.155925,0.137335,0.415831,1.370179,1,0.67
964,'2018/02/16 00:09:22:689',6,1.699375,1.699375,1.699375,1.699375,1.699375,1.699375,1.699375,1.699375,1.004904,1.004904,1.004904,1.004904,1.004904,1.004904,1.004904,0.426784,0.426784,0.426784,0.426784,0.426784,0.328683,0.328683,0.328683,0.328683,0.440618,0.440618,0.440618,0.421597,0.421597,0.421597,0.324473,0.324473,0.213986,0.213986,0.150292,0.150292,0.26056,0.26056,0.399076,0.416478,0.416478,0.334645,0.300702,0.358193,0.409611,0.392832,0.396943,0.54441,0.612861,0.375729,0.247422,0.300679,0.989904,2.299218,10.362015,17.092524,17.41021,7.310272,1.818768,0.19027,0.38091,0.144975,0.308652,0.62561,0.339129,0.400569,1.003244,13.831397,13.220798,1.268404,0.248292,0.299905,0.295691,0.181508,2.685237,2.865665,0.453013,0.64428,0.344993,1.009463,0.815389,0.33101,0.334821,0.289057,0.376038,0.31833,0.293588,0.092905,0.127563,0.166764,0.203125,0.736718,0.537116,0.313773,0.413708,0.434651,0.337149,0.224401,0.199582,0.124165,0.131953,0.163517,0.145144,0.195504,1.363295,1,0.67
965,'2018/02/16 00:09:22:706',6,0.342586,0.342586,0.342586,0.342586,0.342586,0.342586,0.342586,0.342586,0.8518,0.8518,0.8518,0.8518,0.8518,0.8518,0.8518,0.99478,0.99478,0.99478,0.99478,0.99478,0.962562,0.962562,0.962562,0.962562,0.767359,0.767359,0.767359,0.446646,0.446646,0.446646,0.226189,0.226189,0.311132,0.311132,0.340343,0.340343,0.411615,0.411615,0.536895,0.604065,0.604065,0.63417,0.611848,0.515137,0.401261,0.266854,0.201419,0.229079,0.346427,0.599518,0.624525,0.340265,0.961526,2.291589,10.418681,17.265997,17.797846,8.410185,0.717961,0.554751,0.18997,0.271364,0.770388,0.605017,0.14553,0.270317,0.775143,13.693077,13.432263,0.911476,0.324524,0.378073,0.295445,0.603626,2.584784,3.432327,0.814028,0.939952,0.50551,1.792642,1.011788,0.416853,0.680193,1.213485,1.117642,0.263732,0.432742,0.142434,0.133269,0.181807,0.410868,0.634064,1.231347,0.696474,0.758277,0.681638,0.341796,0.354168,0.39484,0.188688,0.115977,0.166709,0.199545,0.339528,1.379643,1,0.67
966,'2018/02/16 00:09:22:723',6,0.378627,0.378627,0.378627,0.378627,0.378627,0.378627,0.378627,0.378627,0.716823,0.716823,0.716823,0.716823,0.716823,0.716823,0.716823,0.965199,0.965199,0.965199,0.965199,0.965199,1.101334,1.101334,1.101334,1.101334,1.027848,1.027848,1.027848,0.71605,0.71605,0.71605,0.271385,0.271385,0.240259,0.240259,0.530331,0.530331,0.656404,0.656404,0.643567,0.542594,0.542594,0.371852,0.241991,0.186809,0.152932,0.156392,0.180167,0.249817,0.396864,0.555597,0.580673,0.505121,0.729202,2.308251,10.554745,17.398119,17.917446,8.213992,1.157039,0.366486,0.236584,0.197863,0.512521,0.550381,0.132557,0.326551,0.698229,13.026428,12.875823,1.007174,0.518551,0.174314,0.176391,0.385843,2.881675,2.429364,1.279627,1.029702,0.804119,1.939507,0.951285,0.443785,0.606985,0.733402,0.906438,0.602672,0.382397,0.242033,0.307232,0.440704,0.283192,0.407079,0.838852,1.004654,0.585848,0.591847,0.271792,0.258932,0.413246,0.206786,0.158115,0.14502,0.18427,0.295406,1.351439,1,0.67
967,'2018/02/16 00:09:22:739',6,1.338735,1.338735,1.338735,1.338735,1.338735,1.338735,1.338735,1.338735,0.991134,0.991134,0.991134,0.991134,0.991134,0.991134,0.991134,0.779905,0.779905,0.779905,0.779905,0.779905,0.64693,0.64693,0.64693,0.64693,0.495626,0.495626,0.495626,0.232316,0.232316,0.232316,0.115263,0.115263,0.372712,0.372712,0.509118,0.509118,0.649463,0.649463,0.721305,0.560637,0.560637,0.266772,0.243274,0.242883,0.206483,0.146212,0.216274,0.260033,0.296705,0.379331,0.298725,0.604311,0.706127,2.359798,10.870284,17.943943,18.452454,8.246618,1.422755,0.590852,0.296938,0.167964,0.294207,0.102725,0.21919,0.294732,0.999411,12.192575,12.547782,0.777228,0.273952,0.185356,0.085701,0.095594,2.428244,3.041791,0.575598,0.330749,0.653785,0.888655,0.710818,0.375427,0.397961,0.330135,0.33581,0.363868,0.27023,0.178264,0.127602,0.095742,0.283212,0.449473,0.6573,0.561477,0.508365,0.30694,0.328118,0.239716,0.243716,0.178574,0.083755,0.103639,0.08841,0.181249,1.404773,1,0.67
968,'2018/02/16 00:09:22:756',6,2.38202,2.38202,2.38202,2.38202,2.38202,2.38202,2.38202,2.38202,1.688196,1.688196,1.688196,1.688196,1.688196,1.688196,1.688196,1.028453,1.028453,1.028453,1.028453,1.028453,0.564611,0.564611,0.564611,0.564611,0.281979,0.281979,0.281979,0.180986,0.180986,0.180986,0.271229,0.271229,0.319146,0.319146,0.375198,0.375198,0.475651,0.475651,0.543132,0.531864,0.531864,0.425049,0.190839,0.112803,0.26239,0.205095,0.273841,0.280238,0.254475,0.536289,0.692066,0.228822,0.782488,2.439402,11.146354,18.174656,18.854794,8.952448,1.534369,0.438181,0.208827,0.505335,0.494662,0.510864,0.581502,0.410825,0.737487,10.78502,11.208668,1.013816,0.640471,0.119083,0.267066,1.512504,2.186904,2.94262,0.353386,0.511966,1.276365,3.249025,2.073857,0.869097,0.866942,1.197235,1.831818,0.723651,1.289629,0.310469,0.237564,0.725144,0.692885,0.956423,1.49072,1.153281,0.745178,0.526261,0.706255,0.462983,0.555756,0.2679,0.221686,0.263403,0.246672,0.532724,1.302096,1,0.67
969,'2018/02/16 00:09:22:773',6,0.320397,0.320397,0.320397,0.320397,0.320397,0.320397,0.320397,0.320397,0.588751,0.588751,0.588751,0.588751,0.588751,0.588751,0.588751,0.67262,0.67262,0.67262,0.67262,0.67262,0.691533,0.691533,0.691533,0.691533,0.632512,0.632512,0.632512,0.464653,0.464653,0.464653,0.258662,0.258662,0.102241,0.102241,0.21273,0.21273,0.409936,0.409936,0.529795,0.555253,0.555253,0.494112,0.4026,0.325301,0.286235,0.23579,0.210815,0.392665,0.537246,0.438508,0.471404,0.767164,0.63402,2.097175,10.323774,17.743713,18.719952,9.122126,1.593138,0.290508,0.137314,0.16223,0.144482,0.137766,0.145045,0.26348,0.588754,9.661927,10.157752,0.654976,0.351009,0.357959,0.231616,0.31088,1.626452,3.093986,0.629929,1.025218,0.824809,0.865053,1.071811,0.201418,0.315499,0.443376,0.434722,0.351686,0.190406,0.088006,0.085245,0.167135,0.265034,0.511263,0.518763,0.29974,0.440862,0.493916,0.295926,0.236946,0.234698,0.117145,0.078277,0.161238,0.149496,0.253122,1.252263,1,0.67
970,'2018/02/16 00:09:22:790',6,1.157629,1.157629,1.157629,1.157629,1.157629,1.157629,1.157629,1.157629,0.852443,0.852443,0.852443,0.852443,0.852443,0.852443,0.852443,0.347216,0.347216,0.347216,0.347216,0.347216,0.275219,0.275219,0.275219,0.275219,0.670336,0.670336,0.670336,0.677938,0.677938,0.677938,0.385737,0.385737,0.056754,0.056754,0.152454,0.152454,0.264085,0.264085,0.319392,0.241912,0.241912,0.067606,0.087946,0.172759,0.196268,0.222785,0.238665,0.195805,0.202138,0.17054,0.476789,0.304955,0.694206,1.928807,9.802115,17.216169,18.310778,9.020416,1.480132,0.264237,0.630033,0.309237,0.883732,0.955805,0.204325,0.348203,0.629805,7.954145,10.291173,0.909357,0.678454,0.44475,0.945179,0.870944,1.909322,3.407646,1.305052,1.60816,1.431743,1.911661,1.295321,0.548298,1.20515,1.033998,1.33819,0.579762,0.541916,0.210564,0.237931,0.439673,0.732561,0.624477,1.392944,0.922662,1.148946,0.824201,0.642967,0.358199,0.320636,0.163772,0.134428,0.20993,0.256671,0.340748,1.14359,1,0.67
971,'2018/02/16 00:09:22:806',6,0.304596,0.304596,0.304596,0.304596,0.304596,0.304596,0.304596,0.304596,0.136532,0.136532,0.136532,0.136532,0.136532,0.136532,0.136532,0.437835,0.437835,0.437835,0.437835,0.437835,0.674885,0.674885,0.674885,0.674885,0.752365,0.752365,0.752365,0.641319,0.641319,0.641319,0.406012,0.406012,0.22457,0.22457,0.16596,0.16596,0.129977,0.129977,0.116729,0.162308,0.162308,0.326325,0.522712,0.630649,0.63524,0.627297,0.596449,0.456711,0.353428,0.31139,0.431465,0.309684,0.710794,2.046767,10.052355,17.165897,18.016094,8.551391,1.275524,0.358778,0.288924,0.234252,0.101211,0.15673,0.144767,0.173798,0.507202,8.943569,10.687416,0.807724,0.150589,0.193874,0.423001,0.35803,2.059145,2.437904,0.470957,0.948235,0.917134,0.679634,0.965261,0.380639,0.234678,0.387228,0.566673,0.218792,0.303628,0.126531,0.126845,0.144286,0.1692,0.435473,0.623307,0.353759,0.323084,0.485023,0.251031,0.252036,0.307205,0.094675,0.093304,0.15165,0.144129,0.21481,1.156857,1,0.67
972,'2018/02/16 00:09:22:823',6,1.246347,1.246347,1.246347,1.246347,1.246347,1.246347,1.246347,1.246347,0.92626,0.92626,0.92626,0.92626,0.92626,0.92626,0.92626,0.615423,0.615423,0.615423,0.615423,0.615423,0.369777,0.369777,0.369777,0.369777,0.143578,0.143578,0.143578,0.097544,0.097544,0.097544,0.273491,0.273491,0.357251,0.357251,0.377063,0.377063,0.375468,0.375468,0.361775,0.327317,0.327317,0.318727,0.413319,0.519679,0.470936,0.252572,0.143294,0.106854,0.306026,0.355983,0.437121,0.753878,0.62283,1.943408,9.673783,16.712448,17.458771,7.960075,1.631236,0.517018,0.302536,0.435299,0.900176,0.566241,0.230201,0.366328,0.449335,10.565932,11.470882,1.069378,0.407893,0.122759,0.345827,0.939981,2.200322,2.341516,1.248327,1.118821,1.322156,2.66862,1.256801,0.838734,0.828589,0.915108,1.469603,0.547744,0.48376,0.11531,0.116775,0.365206,0.48117,0.775823,0.689629,0.659649,0.861246,0.878969,0.483889,0.349122,0.28577,0.218057,0.145129,0.094218,0.233958,0.314505,1.1645,1,0.67
973,'2018/02/16 00:09:22:840',6,0.526122,0.526122,0.526122,0.526122,0.526122,0.526122,0.526122,0.526122,1.240384,1.240384,1.240384,1.240384,1.240384,1.240384,1.240384,1.121117,1.121117,1.121117,1.121117,1.121117,0.754459,0.754459,0.754459,0.754459,0.45251,0.45251,0.45251,0.344915,0.344915,0.344915,0.319278,0.319278,0.312063,0.312063,0.33518,0.33518,0.370785,0.370785,0.372529,0.33594,0.33594,0.299583,0.232888,0.146956,0.17774,0.257807,0.291342,0.172172,0.067595,0.287914,0.438374,0.220833,0.530879,1.947569,9.608483,16.249155,16.767555,7.345821,1.293599,0.749946,0.159013,0.172939,0.270942,0.591766,0.34255,0.220024,0.911049,11.583917,12.65631,0.990109,0.434503,0.194036,0.954006,0.821139,2.342668,3.054484,1.166704,1.214497,0.20864,1.267034,1.297327,0.61294,0.506797,0.407281,0.618826,0.244003,0.531758,0.191047,0.125484,0.265276,0.326692,0.322171,0.78055,0.342445,0.432345,0.521324,0.342688,0.361923,0.242302,0.161378,0.109968,0.123824,0.124214,0.178244,1.195726,1,0.67
974,'2018/02/16 00:09:22:856',6,1.357751,1.357751,1.357751,1.357751,1.357751,1.357751,1.357751,1.357751,1.204744,1.204744,1.204744,1.204744,1.204744,1.204744,1.204744,0.983611,0.983611,0.983611,0.983611,0.983611,0.711454,0.711454,0.711454,0.711454,0.463914,0.463914,0.463914,0.269349,0.269349,0.269349,0.224925,0.224925,0.294221,0.294221,0.252732,0.252732,0.142057,0.142057,0.134155,0.191323,0.191323,0.262081,0.318591,0.316483,0.230791,0.046943,0.339958,0.754338,0.8909,0.582859,0.242587,0.275065,0.999968,2.058848,9.647283,16.46386,17.008924,7.641336,0.97112,0.385202,0.13769,0.301821,0.311288,0.32627,0.111537,0.193665,0.875963,12.031501,12.449191,0.902947,0.250428,0.171326,0.431972,0.209299,2.596396,2.681084,1.119346,1.35545,0.878653,1.016936,1.267969,0.32723,0.393307,0.311835,0.701659,0.477372,0.544478,0.112392,0.063972,0.180283,0.179351,0.573501,0.654811,0.766887,0.61582,0.632166,0.358144,0.23201,0.390353,0.124341,0.108175,0.159907,0.123335,0.273922,1.196323,1,0.67
975,'2018/02/16 00:09:22:873',6,0.413019,0.413019,0.413019,0.413019,0.413019,0.413019,0.413019,0.413019,0.488416,0.488416,0.488416,0.488416,0.488416,0.488416,0.488416,0.296675,0.296675,0.296675,0.296675,0.296675,0.093933,0.093933,0.093933,0.093933,0.208603,0.208603,0.208603,0.268768,0.268768,0.268768,0.214354,0.214354,0.09202,0.09202,0.041953,0.041953,0.139633,0.139633,0.268549,0.335206,0.335206,0.262755,0.191491,0.299453,0.356786,0.292443,0.3423,0.657654,0.780043,0.508665,0.414937,0.555318,0.667901,2.209254,10.325581,17.040512,17.523663,8.065051,0.935308,0.328278,0.200492,0.286435,0.332299,0.39769,0.128552,0.288284,0.365184,12.48499,12.504932,0.89508,0.451689,0.155594,0.116357,0.251962,2.337624,2.051422,0.616371,1.283394,0.589677,0.96414,0.546639,0.258922,0.426444,0.962394,0.597452,0.328215,0.492536,0.247226,0.13022,0.215941,0.370132,0.409924,0.539887,0.376551,0.661542,0.484912,0.393753,0.272772,0.179402,0.106267,0.123803,0.101524,0.094498,0.192603,1.260954,1,0.67
976,'2018/02/16 00:09:22:890',6,0.606865,0.606865,0.606865,0.606865,0.606865,0.606865,0.606865,0.606865,1.300376,1.300376,1.300376,1.300376,1.300376,1.300376,1.300376,1.217034,1.217034,1.217034,1.217034,1.217034,0.795095,0.795095,0.795095,0.795095,0.3644,0.3644,0.3644,0.295352,0.295352,0.295352,0.325255,0.325255,0.248304,0.248304,0.067752,0.067752,0.127418,0.127418,0.208942,0.160002,0.160002,0.049118,0.079314,0.165403,0.140228,0.112751,0.246477,0.453476,0.599486,0.558729,0.486775,0.367338,0.731688,2.246418,10.369897,17.056152,17.427181,7.703286,1.096131,0.399934,0.177166,0.112993,0.114144,0.238811,0.161029,0.260853,0.721908,12.659769,12.470885,0.769298,0.124527,0.21663,0.203638,0.160036,1.48228,1.896462,0.237616,0.655955,0.332043,0.55653,0.45809,0.159229,0.47993,0.53983,0.36501,0.33115,0.219891,0.118389,0.074777,0.130079,0.246195,0.335027,0.47054,0.186381,0.359196,0.362359,0.279173,0.154686,0.139343,0.106417,0.081999,0.118631,0.084769,0.132558,1.269058,1,0.67
977,'2018/02/16 00:09:22:906',6,1.447289,1.447289,1.447289,1.447289,1.447289,1.447289,1.447289,1.447289,1.248466,1.248466,1.248466,1.248466,1.248466,1.248466,1.248466,0.875041,0.875041,0.875041,0.875041,0.875041,0.460224,0.460224,0.460224,0.460224,0.201555,0.201555,0.201555,0.138009,0.138009,0.138009,0.141096,0.141096,0.075857,0.075857,0.146222,0.146222,0.36281,0.36281,0.485128,0.409419,0.409419,0.153904,0.145566,0.293017,0.351004,0.399442,0.514777,0.710117,0.730127,0.469649,0.246837,0.471458,0.616687,2.292508,10.536838,17.115822,17.373468,7.498872,1.227381,0.392414,0.230207,0.372073,0.717423,0.795229,0.184501,0.26793,0.762827,13.555321,13.467097,0.932809,0.246358,0.157505,0.05117,0.417666,1.662974,1.889392,0.824982,1.312485,0.909595,1.307577,0.702799,0.400692,0.726389,0.401123,0.806656,0.370465,0.337076,0.125182,0.130607,0.232873,0.309294,0.377638,0.67367,0.797829,0.540038,0.585753,0.384708,0.260763,0.188914,0.141121,0.094171,0.121146,0.108691,0.227102,1.359782,1,0.67
978,'2018/02/16 00:09:22:923',6,1.452412,1.452412,1.452412,1.452412,1.452412,1.452412,1.452412,1.452412,1.070185,1.070185,1.070185,1.070185,1.070185,1.070185,1.070185,0.651014,0.651014,0.651014,0.651014,0.651014,0.359916,0.359916,0.359916,0.359916,0.361618,0.361618,0.361618,0.34532,0.34532,0.34532,0.236015,0.236015,0.109718,0.109718,0.122507,0.122507,0.225526,0.225526,0.284481,0.294146,0.294146,0.257482,0.263133,0.291599,0.301304,0.277139,0.264427,0.313483,0.294042,0.345223,0.43206,0.314199,0.549534,2.363642,10.727923,17.325493,17.645882,7.821233,1.135865,0.660561,0.135869,0.173558,0.164907,0.422857,0.138689,0.260074,1.193037,13.626331,13.570477,1.201827,0.413168,0.071652,0.115882,0.194168,2.097888,2.167609,0.486661,0.666212,0.255646,0.505927,0.624956,0.246058,0.340198,0.165506,0.277284,0.145605,0.188789,0.081598,0.096273,0.070671,0.17075,0.451749,0.305062,0.210084,0.323914,0.239989,0.270181,0.117315,0.126527,0.079118,0.077366,0.088629,0.055634,0.155921,1.402415,1,0.67
979,'2018/02/16 00:09:22:939',6,0.370784,1.603971,1.603971,1.603971,1.603971,1.603971,1.603971,1.603971,1.289492,1.289492,1.289492,1.289492,1.289492,1.289492,1.289492,0.836134,0.836134,0.836134,0.836134,0.836134,0.285451,0.285451,0.285451,0.285451,0.199782,0.199782,0.199782,0.452249,0.452249,0.452249,0.467255,0.467255,0.304281,0.304281,0.259833,0.259833,0.335284,0.335284,0.246453,0.099519,0.099519,0.064548,0.123963,0.174386,0.223975,0.311512,0.371853,0.492915,0.615062,0.560767,0.465377,0.275998,1.052012,2.430228,10.728797,17.533026,17.887705,7.769501,1.776331,0.160028,0.418855,0.317876,0.414289,0.590772,0.253589,0.344005,0.831708,13.842585,13.155652,1.210168,0.682829,0.514297,0.255934,0.317199,2.677281,2.804653,0.981614,1.130906,1.321515,1.385046,1.05764,0.671821,0.56873,0.9074,0.856127,0.445916,0.554242,0.200559,0.151101,0.244448,0.448128,0.339822,0.581375,0.701924,0.691564,0.538551,0.462934,0.301154,0.327607,0.186176,0.084256,0.182126,0.110514,0.275239,1.405699,1,0.67
980,'2018/02/16 00:09:22:956',6,1.58183,1.58183,1.58183,1.58183,1.58183,1.58183,1.58183,1.58183,1.013538,1.013538,1.013538,1.013538,1.013538,1.013538,1.013538,0.429383,0.429383,0.429383,0.429383,0.429383,0.360909,0.360909,0.360909,0.360909,0.418141,0.418141,0.418141,0.212566,0.212566,0.212566,0.078831,0.078831,0.283497,0.283497,0.384876,0.384876,0.43558,0.43558,0.458691,0.413456,0.413456,0.30125,0.258072,0.354848,0.393877,0.319155,0.372435,0.477891,0.40888,0.082529,0.169761,0.68631,0.471286,2.411105,10.980872,17.640999,17.913891,7.950402,1.161801,0.302567,0.44809,0.318393,0.109222,0.102562,0.088439,0.232802,0.738583,13.201958,12.879729,0.746625,0.167412,0.190173,0.184297,0.13727,2.688984,2.651252,0.536598,0.43836,0.779379,1.029411,0.719454,0.239792,0.279931,0.356403,0.399603,0.270139,0.244823,0.071229,0.062968,0.090254,0.114952,0.228559,0.272808,0.370187,0.213059,0.276729,0.242105,0.142117,0.161301,0.09597,0.079653,0.072422,0.069892,0.154624,1.381688,1,0.67
981,'2018/02/16 00:09:22:973',6,1.543799,1.543799,1.543799,1.543799,1.543799,1.543799,1.543799,1.543799,1.611931,1.611931,1.611931,1.611931,1.611931,1.611931,1.611931,1.315654,1.315654,1.315654,1.315654,1.315654,0.908573,0.908573,0.908573,0.908573,0.600376,0.600376,0.600376,0.385986,0.385986,0.385986,0.234914,0.234914,0.140649,0.140649,0.089141,0.089141,0.035934,0.035934,0.04893,0.1471,0.1471,0.232229,0.325562,0.450079,0.458757,0.273648,0.110445,0.177296,0.213498,0.258125,0.30254,0.417436,0.770848,2.49783,11.089618,17.86244,18.143467,7.826656,1.597864,0.688426,0.277515,0.387099,0.316459,0.196512,0.164475,0.301168,0.553225,13.379656,12.582587,0.842429,0.261388,0.242933,0.193822,0.273157,2.354177,2.534716,0.728359,0.412943,0.737871,1.335802,0.438563,0.23122,0.49438,0.190987,0.349412,0.397894,0.151219,0.064117,0.062399,0.192447,0.294445,0.31804,0.711872,0.440919,0.511401,0.273563,0.272146,0.259305,0.319931,0.193672,0.099698,0.111075,0.099995,0.161868,1.373612,1,0.67
982,'2018/02/16 00:09:22:989',6,0.291121,0.291121,0.291121,0.291121,0.291121,0.291121,0.291121,0.291121,0.130959,0.130959,0.130959,0.130959,0.130959,0.130959,0.130959,0.413562,0.413562,0.413562,0.413562,0.413562,0.537711,0.537711,0.537711,0.537711,0.432097,0.432097,0.432097,0.220703,0.220703,0.220703,0.117742,0.117742,0.068284,0.068284,0.07408,0.07408,0.191181,0.191181,0.204644,0.150207,0.150207,0.161865,0.204547,0.229606,0.232624,0.116266,0.147132,0.19009,0.21659,0.52095,0.567807,0.309058,0.882739,2.590414,11.367053,18.312527,18.660624,8.26084,1.489111,0.595597,0.245413,0.09047,0.275654,0.325254,0.103987,0.224279,0.851183,11.567024,11.339993,0.623521,0.390852,0.18944,0.159631,0.282558,2.814915,2.94268,0.564057,1.113574,0.605509,0.883815,0.684204,0.220752,0.28053,0.472612,0.570082,0.289351,0.398891,0.274807,0.12028,0.176681,0.352316,0.603963,0.469014,0.248903,0.571425,0.333249,0.402148,0.189405,0.218574,0.14366,0.096132,0.123777,0.089619,0.218562,1.361303,1,0.67
983,'2018/02/16 00:09:23:006',6,1.601204,1.601204,1.601204,1.601204,1.601204,1.601204,1.601204,1.601204,1.615985,1.615985,1.615985,1.615985,1.615985,1.615985,1.615985,1.448601,1.448601,1.448601,1.448601,1.448601,1.109576,1.109576,1.109576,1.109576,0.676143,0.676143,0.676143,0.292201,0.292201,0.292201,0.087964,0.087964,0.061894,0.061894,0.177357,0.177357,0.31233,0.31233,0.373161,0.259601,0.259601,0.066268,0.244094,0.254454,0.171049,0.134637,0.089651,0.212761,0.265877,0.254359,0.297509,0.576193,0.700416,2.58296,11.429703,18.39381,18.754589,8.392948,1.497985,0.38446,0.388694,0.403463,0.593531,0.399865,0.11252,0.194797,0.625999,11.340441,11.115005,0.558409,0.147226,0.298342,0.283217,0.315477,2.627903,2.741944,0.490238,0.566185,0.377069,0.749058,0.675431,0.116666,0.311081,0.314432,0.442503,0.32235,0.190035,0.086809,0.096627,0.186881,0.321455,0.475525,0.548443,0.358668,0.462174,0.385266,0.197391,0.28865,0.191314,0.155404,0.089782,0.106906,0.079559,0.139691,1.359971,1,0.67
